province,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ÇANAKKALE,2017,ÇANAKKALE,530.417,269.160,261.257,,,,,,,,,,,,,,,
ÇANAKKALE,2016,ÇANAKKALE,519.793,262.288,257.505,,,,,,,,,,,,,,,
ÇANAKKALE,2015,ÇANAKKALE,513.341,259.721,253.620,,,,,,,,,,,,,,,
ÇANAKKALE,2014,ÇANAKKALE,511.790,259.655,252.135,,,,,,,,,,,,,,,
ÇANAKKALE,2013,ÇANAKKALE,502.328,254.800,247.528,,,,,,,,,,,,,,,
ÇANAKKALE,2012,ÇANAKKALE,493.691,250.633,243.058,,,,,,,,,,,,,,,
ÇANAKKALE,2011,ÇANAKKALE,486.445,249.088,237.357,,,,,,,,,,,,,,,
ÇANAKKALE,2010,ÇANAKKALE,490.397,254.579,235.818,,,,,,,,,,,,,,,
ÇANAKKALE,2009,ÇANAKKALE,477.735,243.643,234.092,,,,,,,,,,,,,,,
ÇANAKKALE,2008,ÇANAKKALE,474.791,242.471,232.320,,,,,,,,,,,,,,,
ÇANAKKALE,2007,ÇANAKKALE,476.128,244.613,231.515,,,,,,,,,,,,,,,
ÇANAKKALE,2000,ÇANAKKALE,464.975,242.539,222.436,,,,,,,,,,,,,,,
ÇANAKKALE,1990,ÇANAKKALE,432.263,225.099,207.164,,,,,,,,,,,,,,,
ÇANAKKALE,1985,ÇANAKKALE,417.121,218.895,198.226,,,,,,,,,,,,,,,
ÇANAKKALE,1980,ÇANAKKALE,391.568,204.583,186.985,,,,,,,,,,,,,,,
ÇANAKKALE,1975,ÇANAKKALE,369.385,193.590,175.795,,,,,,,,,,,,,,,
ÇANAKKALE,1970,ÇANAKKALE,360.764,188.554,172.210,,,,,,,,,,,,,,,
ÇANAKKALE,1965,ÇANAKKALE,350.317,182.806,167.511,,,,,,,,,,,,,,,
ÇANAKKALE,1960,ÇANAKKALE,337.610,176.088,161.522,,,,,,,,,,,,,,,
ÇANAKKALE,1955,ÇANAKKALE,311.456,162.797,148.659,,,,,,,,,,,,,,,
ÇANAKKALE,1950,ÇANAKKALE,289.429,148.875,140.554,,,,,,,,,,,,,,,
ÇANAKKALE,1945,ÇANAKKALE,317.254,183.526,133.728,,,,,,,,,,,,,,,
ÇANAKKALE,1940,ÇANAKKALE,304.588,177.485,127.103,,,,,,,,,,,,,,,
ÇANAKKALE,1935,ÇANAKKALE,222.792,113.702,109.090,,,,,,,,,,,,,,,
ÇANAKKALE,1927,ÇANAKKALE,181.735,87.676,94.059,,,,,,,,,,,,,,,
ÇANKIRI,2025,ÇANKIRI,200.549,100.567,99.982,,,,,,,,,,,,,,,
ÇANKIRI,2024,ÇANKIRI,199.981,100.391,99.590,,,,,,,,,,,,,,,
ÇANKIRI,2023,ÇANKIRI,205.501,103.037,102.464,,,,,,,,,,,,,,,
ÇANKIRI,2022,ÇANKIRI,195.766,98.614,97.152,,,,,,,,,,,,,,,
ÇANKIRI,2021,ÇANKIRI,196.515,99.278,97.237,,,,,,,,,,,,,,,
ÇANKIRI,2020,ÇANKIRI,192.428,97.065,95.363,,,,,,,,,,,,,,,
ÇANKIRI,2019,ÇANKIRI,195.789,98.683,97.106,,,,,,,,,,,,,,,
ÇANKIRI,2018,ÇANKIRI,216.362,109.512,106.850,,,,,,,,,,,,,,,
ÇANKIRI,2017,ÇANKIRI,186.074,93.427,92.647,,,,,,,,,,,,,,,
ÇANKIRI,2016,ÇANKIRI,183.880,91.874,92.006,,,,,,,,,,,,,,,
ÇANKIRI,2015,ÇANKIRI,180.945,90.340,90.605,,,,,,,,,,,,,,,
ÇANKIRI,2014,ÇANKIRI,183.550,91.800,91.750,,,,,,,,,,,,,,,
ÇANKIRI,2013,ÇANKIRI,190.909,95.548,95.361,,,,,,,,,,,,,,,
ÇANKIRI,2012,ÇANKIRI,184.406,92.394,92.012,,,,,,,,,,,,,,,
ÇANKIRI,2011,ÇANKIRI,177.211,88.472,88.739,,,,,,,,,,,,,,,
ÇANKIRI,2010,ÇANKIRI,179.067,89.281,89.786,,,,,,,,,,,,,,,
ÇANKIRI,2009,ÇANKIRI,185.019,92.714,92.305,,,,,,,,,,,,,,,
ÇANKIRI,2008,ÇANKIRI,176.093,87.914,88.179,,,,,,,,,,,,,,,
ÇANKIRI,2007,ÇANKIRI,174.012,86.692,87.320,,,,,,,,,,,,,,,
ÇANKIRI,2000,ÇANKIRI,270.355,140.353,130.002,,,,,,,,,,,,,,,
ÇANKIRI,1990,ÇANKIRI,279.129,139.025,140.104,,,,,,,,,,,,,,,
ÇANKIRI,1985,ÇANKIRI,263.964,129.903,134.061,,,,,,,,,,,,,,,
ÇANKIRI,1980,ÇANKIRI,258.436,125.798,132.638,,,,,,,,,,,,,,,
ÇANKIRI,1975,ÇANKIRI,265.468,132.240,133.228,,,,,,,,,,,,,,,
ÇANKIRI,1970,ÇANKIRI,261.367,125.807,135.560,,,,,,,,,,,,,,,
ÇANKIRI,1965,ÇANKIRI,250.706,120.131,130.575,,,,,,,,,,,,,,,
ÇANKIRI,1960,ÇANKIRI,241.452,116.722,124.730,,,,,,,,,,,,,,,
ÇANKIRI,1955,ÇANKIRI,228.132,109.314,118.818,,,,,,,,,,,,,,,
ÇANKIRI,1950,ÇANKIRI,217.188,104.340,112.848,,,,,,,,,,,,,,,
ÇANKIRI,1945,ÇANKIRI,197.356,94.754,102.602,,,,,,,,,,,,,,,
ÇANKIRI,1940,ÇANKIRI,183.782,82.786,100.996,,,,,,,,,,,,,,,
ÇANKIRI,1935,ÇANKIRI,177.587,81.591,95.996,,,,,,,,,,,,,,,
ÇANKIRI,1927,ÇANKIRI,157.219,70.606,86.613,,,,,,,,,,,,,,,
ÇORUM,2025,ÇORUM,519.590,258.085,261.505,,,,,,,,,,,,,,,
ÇORUM,2024,ÇORUM,521.335,259.061,262.274,,,,,,,,,,,,,,,
ÇORUM,2023,ÇORUM,528.351,261.950,266.401,,,,,,,,,,,,,,,
ÇORUM,2022,ÇORUM,524.130,260.355,263.775,,,,,,,,,,,,,,,
ÇORUM,2021,ÇORUM,526.282,261.366,264.916,,,,,,,,,,,,,,,
ÇORUM,2020,ÇORUM,530.126,262.590,267.536,,,,,,,,,,,,,,,
ÇORUM,2019,ÇORUM,530.864,263.354,267.510,,,,,,,,,,,,,,,
ÇORUM,2018,ÇORUM,536.483,265.678,270.805,,,,,,,,,,,,,,,
ÇORUM,2017,ÇORUM,528.422,261.605,266.817,,,,,,,,,,,,,,,
ÇORUM,2016,ÇORUM,527.863,261.606,266.257,,,,,,,,,,,,,,,
ÇORUM,2015,ÇORUM,525.180,259.993,265.187,,,,,,,,,,,,,,,
ÇORUM,2014,ÇORUM,527.220,261.187,266.033,,,,,,,,,,,,,,,
ÇORUM,2013,ÇORUM,532.080,263.906,268.174,,,,,,,,,,,,,,,
ÇORUM,2012,ÇORUM,529.975,262.155,267.820,,,,,,,,,,,,,,,
ÇORUM,2011,ÇORUM,534.578,265.163,269.415,,,,,,,,,,,,,,,
ÇORUM,2010,ÇORUM,535.405,264.759,270.646,,,,,,,,,,,,,,,
ÇORUM,2009,ÇORUM,540.704,268.501,272.203,,,,,,,,,,,,,,,
ÇORUM,2008,ÇORUM,545.444,270.107,275.337,,,,,,,,,,,,,,,
ÇORUM,2007,ÇORUM,549.828,271.942,277.886,,,,,,,,,,,,,,,
ÇORUM,2000,ÇORUM,597.065,289.717,307.348,,,,,,,,,,,,,,,
ÇORUM,1990,ÇORUM,609.863,294.082,315.781,,,,,,,,,,,,,,,
ÇORUM,1985,ÇORUM,599.204,290.159,309.045,,,,,,,,,,,,,,,
ÇORUM,1980,ÇORUM,571.831,279.521,292.310,,,,,,,,,,,,,,,
ÇORUM,1975,ÇORUM,547.580,274.050,273.530,,,,,,,,,,,,,,,
ÇORUM,1970,ÇORUM,518.366,253.746,264.620,,,,,,,,,,,,,,,
ÇORUM,1965,ÇORUM,485.567,240.576,244.991,,,,,,,,,,,,,,,
ÇORUM,1960,ÇORUM,446.389,223.295,223.094,,,,,,,,,,,,,,,
ÇORUM,1955,ÇORUM,401.547,197.643,203.904,,,,,,,,,,,,,,,
ÇORUM,1950,ÇORUM,341.353,170.001,171.352,,,,,,,,,,,,,,,
ÇORUM,1945,ÇORUM,312.723,153.753,158.970,,,,,,,,,,,,,,,
ÇORUM,1940,ÇORUM,302.745,145.309,157.436,,,,,,,,,,,,,,,
ÇORUM,1935,ÇORUM,284.773,137.295,147.478,,,,,,,,,,,,,,,
ÇORUM,1927,ÇORUM,247.926,116.101,131.825,,,,,,,,,,,,,,,
DENİZLİ,2025,DENİZLİ,1.060.975,526.573,534.402,,,,,,,,,,,,,,,
DENİZLİ,2024,DENİZLİ,1.061.371,527.398,533.973,,,,,,,,,,,,,,,
DENİZLİ,2023,DENİZLİ,1.059.082,526.717,532.365,,,,,,,,,,,,,,,
DENİZLİ,2022,DENİZLİ,1.056.332,525.359,530.973,,,,,,,,,,,,,,,
DENİZLİ,2021,DENİZLİ,1.051.056,523.498,527.558,,,,,,,,,,,,,,,
DENİZLİ,2020,DENİZLİ,1.040.915,518.742,522.173,,,,,,,,,,,,,,,
DENİZLİ,2019,DENİZLİ,1.037.208,517.716,519.492,,,,,,,,,,,,,,,
DENİZLİ,2018,DENİZLİ,1.027.782,512.109,515.673,,,,,,,,,,,,,,,
DENİZLİ,2017,DENİZLİ,1.018.735,507.543,511.192,,,,,,,,,,,,,,,
DENİZLİ,2016,DENİZLİ,1.005.687,500.398,505.289,,,,,,,,,,,,,,,
DENİZLİ,2015,DENİZLİ,993.442,494.808,498.634,,,,,,,,,,,,,,,
DENİZLİ,2014,DENİZLİ,978.700,487.958,490.742,,,,,,,,,,,,,,,
DENİZLİ,2013,DENİZLİ,963.464,480.224,483.240,,,,,,,,,,,,,,,
DENİZLİ,2012,DENİZLİ,950.557,473.041,477.516,,,,,,,,,,,,,,,
DENİZLİ,2011,DENİZLİ,942.278,470.027,472.251,,,,,,,,,,,,,,,
DENİZLİ,2010,DENİZLİ,931.823,464.104,467.719,,,,,,,,,,,,,,,
DENİZLİ,2009,DENİZLİ,926.362,462.914,463.448,,,,,,,,,,,,,,,
DENİZLİ,2008,DENİZLİ,917.836,458.787,459.049,,,,,,,,,,,,,,,
DENİZLİ,2007,DENİZLİ,907.325,453.756,453.569,,,,,,,,,,,,,,,
DENİZLİ,2000,DENİZLİ,850.029,426.179,423.850,,,,,,,,,,,,,,,
DENİZLİ,1990,DENİZLİ,750.882,379.129,371.753,,,,,,,,,,,,,,,
DENİZLİ,1985,DENİZLİ,667.478,335.364,332.114,,,,,,,,,,,,,,,
DENİZLİ,1980,DENİZLİ,603.338,298.426,304.912,,,,,,,,,,,,,,,
DENİZLİ,1975,DENİZLİ,560.916,281.186,279.730,,,,,,,,,,,,,,,
DENİZLİ,1970,DENİZLİ,511.160,250.178,260.982,,,,,,,,,,,,,,,
DENİZLİ,1965,DENİZLİ,463.369,230.468,232.901,,,,,,,,,,,,,,,
DENİZLİ,1960,DENİZLİ,425.449,211.121,214.328,,,,,,,,,,,,,,,
DENİZLİ,1955,DENİZLİ,368.294,179.342,188.952,,,,,,,,,,,,,,,
DENİZLİ,1950,DENİZLİ,340.277,165.883,174.394,,,,,,,,,,,,,,,
DENİZLİ,1945,DENİZLİ,315.934,150.139,165.795,,,,,,,,,,,,,,,
DENİZLİ,1940,DENİZLİ,285.225,132.923,152.302,,,,,,,,,,,,,,,
DENİZLİ,1935,DENİZLİ,285.918,132.822,153.096,,,,,,,,,,,,,,,
DENİZLİ,1927,DENİZLİ,245.048,110.330,134.718,,,,,,,,,,,,,,,
DİYARBAKIR,2025,DİYARBAKIR,1.852.356,935.763,916.593,,,,,,,,,,,,,,,
DİYARBAKIR,2024,DİYARBAKIR,1.833.684,926.291,907.393,,,,,,,,,,,,,,,
DİYARBAKIR,2023,DİYARBAKIR,1.818.133,918.980,899.153,,,,,,,,,,,,,,,
DİYARBAKIR,2022,DİYARBAKIR,1.804.880,910.472,894.408,,,,,,,,,,,,,,,
DİYARBAKIR,2021,DİYARBAKIR,1.791.373,904.188,887.185,,,,,,,,,,,,,,,
DİYARBAKIR,2020,DİYARBAKIR,1.783.431,899.516,883.915,,,,,,,,,,,,,,,
DİYARBAKIR,2019,DİYARBAKIR,1.756.353,886.190,870.163,,,,,,,,,,,,,,,
DİYARBAKIR,2018,DİYARBAKIR,1.732.396,875.468,856.928,,,,,,,,,,,,,,,
DİYARBAKIR,2017,DİYARBAKIR,1.699.901,857.070,842.831,,,,,,,,,,,,,,,
DİYARBAKIR,2016,DİYARBAKIR,1.673.119,844.011,829.108,,,,,,,,,,,,,,,
DİYARBAKIR,2015,DİYARBAKIR,1.654.196,834.354,819.842,,,,,,,,,,,,,,,
DİYARBAKIR,2014,DİYARBAKIR,1.635.048,824.133,810.915,,,,,,,,,,,,,,,
DİYARBAKIR,2013,DİYARBAKIR,1.607.437,809.791,797.646,,,,,,,,,,,,,,,
DİYARBAKIR,2012,DİYARBAKIR,1.592.167,804.952,787.215,,,,,,,,,,,,,,,
DİYARBAKIR,2011,DİYARBAKIR,1.570.943,795.894,775.049,,,,,,,,,,,,,,,
DİYARBAKIR,2010,DİYARBAKIR,1.528.958,767.503,761.455,,,,,,,,,,,,,,,
DİYARBAKIR,2009,DİYARBAKIR,1.515.011,767.926,747.085,,,,,,,,,,,,,,,
DİYARBAKIR,2008,DİYARBAKIR,1.492.828,757.497,735.331,,,,,,,,,,,,,,,
DİYARBAKIR,2007,DİYARBAKIR,1.460.714,735.561,725.153,,,,,,,,,,,,,,,
DİYARBAKIR,2000,DİYARBAKIR,1.362.708,692.167,670.541,,,,,,,,,,,,,,,
DİYARBAKIR,1990,DİYARBAKIR,1.094.996,559.446,535.550,,,,,,,,,,,,,,,
DİYARBAKIR,1985,DİYARBAKIR,934.505,480.703,453.802,,,,,,,,,,,,,,,
DİYARBAKIR,1980,DİYARBAKIR,778.150,403.603,374.547,,,,,,,,,,,,,,,
DİYARBAKIR,1975,DİYARBAKIR,651.233,343.797,307.436,,,,,,,,,,,,,,,
DİYARBAKIR,1970,DİYARBAKIR,581.208,302.237,278.971,,,,,,,,,,,,,,,
DİYARBAKIR,1965,DİYARBAKIR,475.916,249.874,226.042,,,,,,,,,,,,,,,
DİYARBAKIR,1960,DİYARBAKIR,401.884,208.650,193.234,,,,,,,,,,,,,,,
DİYARBAKIR,1955,DİYARBAKIR,343.903,177.833,166.070,,,,,,,,,,,,,,,
DİYARBAKIR,1950,DİYARBAKIR,293.738,150.509,143.229,,,,,,,,,,,,,,,
DİYARBAKIR,1945,DİYARBAKIR,249.949,127.466,122.483,,,,,,,,,,,,,,,
DİYARBAKIR,1940,DİYARBAKIR,257.321,133.050,124.271,,,,,,,,,,,,,,,
DİYARBAKIR,1935,DİYARBAKIR,214.142,107.229,106.913,,,,,,,,,,,,,,,
DİYARBAKIR,1927,DİYARBAKIR,194.316,97.387,96.929,,,,,,,,,,,,,,,
DÜZCE,2025,DÜZCE,415.622,207.675,207.947,,,,,,,,,,,,,,,
DÜZCE,2024,DÜZCE,412.344,206.008,206.336,,,,,,,,,,,,,,,
DÜZCE,2023,DÜZCE,409.865,204.734,205.131,,,,,,,,,,,,,,,
DÜZCE,2022,DÜZCE,405.131,202.950,202.181,,,,,,,,,,,,,,,
DÜZCE,2021,DÜZCE,400.976,200.612,200.364,,,,,,,,,,,,,,,
DÜZCE,2020,DÜZCE,395.679,198.032,197.647,,,,,,,,,,,,,,,
DÜZCE,2019,DÜZCE,392.166,196.494,195.672,,,,,,,,,,,,,,,
DÜZCE,2018,DÜZCE,387.844,194.051,193.793,,,,,,,,,,,,,,,
DÜZCE,2017,DÜZCE,377.610,188.855,188.755,,,,,,,,,,,,,,,
DÜZCE,2016,DÜZCE,370.371,185.775,184.596,,,,,,,,,,,,,,,
DÜZCE,2015,DÜZCE,360.388,181.197,179.191,,,,,,,,,,,,,,,
DÜZCE,2014,DÜZCE,355.549,178.342,177.207,,,,,,,,,,,,,,,
DÜZCE,2013,DÜZCE,351.509,176.071,175.438,,,,,,,,,,,,,,,
DÜZCE,2012,DÜZCE,346.493,173.226,173.267,,,,,,,,,,,,,,,
DÜZCE,2011,DÜZCE,342.146,170.306,171.840,,,,,,,,,,,,,,,
DÜZCE,2010,DÜZCE,338.188,168.075,170.113,,,,,,,,,,,,,,,
DÜZCE,2009,DÜZCE,335.156,167.696,167.460,,,,,,,,,,,,,,,
DÜZCE,2008,DÜZCE,328.611,163.656,164.955,,,,,,,,,,,,,,,
DÜZCE,2007,DÜZCE,323.328,160.823,162.505,,,,,,,,,,,,,,,
DÜZCE,2000,DÜZCE,314.266,161.927,152.339,,,,,,,,,,,,,,,
EDİRNE,2025,EDİRNE,422.438,212.403,210.035,,,,,,,,,,,,,,,
EDİRNE,2024,EDİRNE,421.247,211.611,209.636,,,,,,,,,,,,,,,
EDİRNE,2023,EDİRNE,419.913,210.653,209.260,,,,,,,,,,,,,,,
EDİRNE,2022,EDİRNE,414.714,208.328,206.386,,,,,,,,,,,,,,,
EDİRNE,2021,EDİRNE,412.115,207.863,204.252,,,,,,,,,,,,,,,
EDİRNE,2020,EDİRNE,407.763,205.775,201.988,,,,,,,,,,,,,,,
EDİRNE,2019,EDİRNE,413.903,210.304,203.599,,,,,,,,,,,,,,,
EDİRNE,2018,EDİRNE,411.528,209.390,202.138,,,,,,,,,,,,,,,
EDİRNE,2017,EDİRNE,406.855,206.342,200.513,,,,,,,,,,,,,,,
EDİRNE,2016,EDİRNE,401.701,203.738,197.963,,,,,,,,,,,,,,,
EDİRNE,2015,EDİRNE,402.537,203.349,199.188,,,,,,,,,,,,,,,
EDİRNE,2014,EDİRNE,400.280,203.001,197.279,,,,,,,,,,,,,,,
EDİRNE,2013,EDİRNE,398.582,201.567,197.015,,,,,,,,,,,,,,,
EDİRNE,2012,EDİRNE,399.708,203.656,196.052,,,,,,,,,,,,,,,
EDİRNE,2011,EDİRNE,399.316,204.389,194.927,,,,,,,,,,,,,,,
EDİRNE,2010,EDİRNE,390.428,196.262,194.166,,,,,,,,,,,,,,,
EDİRNE,2009,EDİRNE,395.463,201.450,194.013,,,,,,,,,,,,,,,
EDİRNE,2008,EDİRNE,394.644,202.714,191.930,,,,,,,,,,,,,,,
EDİRNE,2007,EDİRNE,396.462,203.569,192.893,,,,,,,,,,,,,,,
EDİRNE,2000,EDİRNE,402.606,213.724,188.882,,,,,,,,,,,,,,,
EDİRNE,1990,EDİRNE,404.599,213.966,190.633,,,,,,,,,,,,,,,
EDİRNE,1985,EDİRNE,389.638,209.988,179.650,,,,,,,,,,,,,,,
EDİRNE,1980,EDİRNE,363.286,195.638,167.648,,,,,,,,,,,,,,,
EDİRNE,1975,EDİRNE,340.732,182.944,157.788,,,,,,,,,,,,,,,
EDİRNE,1970,EDİRNE,316.425,165.161,151.264,,,,,,,,,,,,,,,
EDİRNE,1965,EDİRNE,303.234,157.377,145.857,,,,,,,,,,,,,,,
EDİRNE,1960,EDİRNE,276.479,142.130,134.349,,,,,,,,,,,,,,,
EDİRNE,1955,EDİRNE,252.190,129.453,122.737,,,,,,,,,,,,,,,
EDİRNE,1950,EDİRNE,221.268,111.446,109.822,,,,,,,,,,,,,,,
EDİRNE,1945,EDİRNE,198.271,99.378,98.893,,,,,,,,,,,,,,,
EDİRNE,1940,EDİRNE,251.373,148.606,102.767,,,,,,,,,,,,,,,
EDİRNE,1935,EDİRNE,184.840,92.743,92.097,,,,,,,,,,,,,,,
EDİRNE,1927,EDİRNE,150.840,73.508,77.332,,,,,,,,,,,,,,,
ELAZIĞ,2025,ELAZIĞ,605.678,299.091,306.587,,,,,,,,,,,,,,,
ELAZIĞ,2024,ELAZIĞ,603.941,298.358,305.583,,,,,,,,,,,,,,,
ELAZIĞ,2023,ELAZIĞ,604.411,298.845,305.566,,,,,,,,,,,,,,,
ELAZIĞ,2022,ELAZIĞ,591.497,292.396,299.101,,,,,,,,,,,,,,,
ELAZIĞ,2021,ELAZIĞ,588.088,291.380,296.708,,,,,,,,,,,,,,,
ELAZIĞ,2020,ELAZIĞ,587.960,291.461,296.499,,,,,,,,,,,,,,,
ELAZIĞ,2019,ELAZIĞ,591.098,293.415,297.683,,,,,,,,,,,,,,,
ELAZIĞ,2018,ELAZIĞ,595.638,296.641,298.997,,,,,,,,,,,,,,,
ELAZIĞ,2017,ELAZIĞ,583.671,290.692,292.979,,,,,,,,,,,,,,,
ELAZIĞ,2016,ELAZIĞ,578.789,287.991,290.798,,,,,,,,,,,,,,,
ELAZIĞ,2015,ELAZIĞ,574.304,285.511,288.793,,,,,,,,,,,,,,,
ELAZIĞ,2014,ELAZIĞ,568.753,281.583,287.170,,,,,,,,,,,,,,,
ELAZIĞ,2013,ELAZIĞ,568.239,282.049,286.190,,,,,,,,,,,,,,,
ELAZIĞ,2012,ELAZIĞ,562.703,279.599,283.104,,,,,,,,,,,,,,,
ELAZIĞ,2011,ELAZIĞ,558.556,277.151,281.405,,,,,,,,,,,,,,,
ELAZIĞ,2010,ELAZIĞ,552.646,272.500,280.146,,,,,,,,,,,,,,,
ELAZIĞ,2009,ELAZIĞ,550.667,273.212,277.455,,,,,,,,,,,,,,,
ELAZIĞ,2008,ELAZIĞ,547.562,271.330,276.232,,,,,,,,,,,,,,,
ELAZIĞ,2007,ELAZIĞ,541.258,266.284,274.974,,,,,,,,,,,,,,,
ELAZIĞ,2000,ELAZIĞ,569.616,287.687,281.929,,,,,,,,,,,,,,,
ELAZIĞ,1990,ELAZIĞ,498.225,247.321,250.904,,,,,,,,,,,,,,,
ELAZIĞ,1985,ELAZIĞ,483.715,242.277,241.438,,,,,,,,,,,,,,,
ELAZIĞ,1980,ELAZIĞ,440.808,221.116,219.692,,,,,,,,,,,,,,,
ELAZIĞ,1975,ELAZIĞ,417.924,216.639,201.285,,,,,,,,,,,,,,,
ELAZIĞ,1970,ELAZIĞ,376.915,191.283,185.632,,,,,,,,,,,,,,,
ELAZIĞ,1965,ELAZIĞ,322.727,165.636,157.091,,,,,,,,,,,,,,,
ELAZIĞ,1960,ELAZIĞ,278.332,141.583,136.749,,,,,,,,,,,,,,,
ELAZIĞ,1955,ELAZIĞ,242.279,124.224,118.055,,,,,,,,,,,,,,,
ELAZIĞ,1950,ELAZIĞ,213.330,109.064,104.266,,,,,,,,,,,,,,,
ELAZIĞ,1945,ELAZIĞ,198.081,101.147,96.934,,,,,,,,,,,,,,,
ELAZIĞ,1940,ELAZIĞ,190.366,96.580,93.786,,,,,,,,,,,,,,,
ELAZIĞ,1935,ELAZIĞ,256.189,128.124,128.065,,,,,,,,,,,,,,,
ERZİNCAN,2025,ERZİNCAN,239.625,121.927,117.698,,,,,,,,,,,,,,,
ERZİNCAN,2024,ERZİNCAN,241.239,122.934,118.305,,,,,,,,,,,,,,,
ERZİNCAN,2023,ERZİNCAN,243.399,124.244,119.155,,,,,,,,,,,,,,,
ERZİNCAN,2022,ERZİNCAN,239.223,121.086,118.137,,,,,,,,,,,,,,,
ERZİNCAN,2021,ERZİNCAN,237.351,120.367,116.984,,,,,,,,,,,,,,,
ERZİNCAN,2020,ERZİNCAN,234.431,119.325,115.106,,,,,,,,,,,,,,,
ERZİNCAN,2019,ERZİNCAN,234.747,119.906,114.841,,,,,,,,,,,,,,,
ERZİNCAN,2018,ERZİNCAN,236.034,120.348,115.686,,,,,,,,,,,,,,,
ERZİNCAN,2017,ERZİNCAN,231.511,118.591,112.920,,,,,,,,,,,,,,,
ERZİNCAN,2016,ERZİNCAN,226.032,114.075,111.957,,,,,,,,,,,,,,,
ERZİNCAN,2015,ERZİNCAN,222.918,113.158,109.760,,,,,,,,,,,,,,,
ERZİNCAN,2014,ERZİNCAN,223.633,112.845,110.788,,,,,,,,,,,,,,,
ERZİNCAN,2013,ERZİNCAN,219.996,111.568,108.428,,,,,,,,,,,,,,,
ERZİNCAN,2012,ERZİNCAN,217.886,110.569,107.317,,,,,,,,,,,,,,,
ERZİNCAN,2011,ERZİNCAN,215.277,109.583,105.694,,,,,,,,,,,,,,,
ERZİNCAN,2010,ERZİNCAN,224.949,118.876,106.073,,,,,,,,,,,,,,,
ERZİNCAN,2009,ERZİNCAN,213.288,108.920,104.368,,,,,,,,,,,,,,,
ERZİNCAN,2008,ERZİNCAN,210.645,107.415,103.230,,,,,,,,,,,,,,,
ERZİNCAN,2007,ERZİNCAN,213.538,110.282,103.256,,,,,,,,,,,,,,,
ERZİNCAN,2000,ERZİNCAN,316.841,169.046,147.795,,,,,,,,,,,,,,,
ERZİNCAN,1990,ERZİNCAN,299.251,156.387,142.864,,,,,,,,,,,,,,,
ERZİNCAN,1985,ERZİNCAN,299.985,154.811,145.174,,,,,,,,,,,,,,,
ERZİNCAN,1980,ERZİNCAN,282.022,143.530,138.492,,,,,,,,,,,,,,,
ERZİNCAN,1975,ERZİNCAN,283.683,144.959,138.724,,,,,,,,,,,,,,,
ERZİNCAN,1970,ERZİNCAN,276.122,139.643,136.479,,,,,,,,,,,,,,,
ERZİNCAN,1965,ERZİNCAN,258.586,129.233,129.353,,,,,,,,,,,,,,,
ERZİNCAN,1960,ERZİNCAN,243.005,122.282,120.723,,,,,,,,,,,,,,,
ERZİNCAN,1955,ERZİNCAN,215.592,105.368,110.224,,,,,,,,,,,,,,,
ERZİNCAN,1950,ERZİNCAN,197.770,95.721,102.049,,,,,,,,,,,,,,,
ERZİNCAN,1945,ERZİNCAN,171.868,83.261,88.607,,,,,,,,,,,,,,,
ERZİNCAN,1940,ERZİNCAN,158.498,78.015,80.483,,,,,,,,,,,,,,,
ERZİNCAN,1935,ERZİNCAN,157.344,77.275,80.069,,,,,,,,,,,,,,,
ERZİNCAN,1927,ERZİNCAN,132.325,64.311,68.014,,,,,,,,,,,,,,,
ERZURUM,2025,ERZURUM,736.877,366.932,369.945,,,,,,,,,,,,,,,
ERZURUM,2024,ERZURUM,745.005,371.693,373.312,,,,,,,,,,,,,,,
ERZURUM,2023,ERZURUM,749.993,372.622,377.371,,,,,,,,,,,,,,,
ERZURUM,2022,ERZURUM,749.754,373.375,376.379,,,,,,,,,,,,,,,
ERZURUM,2021,ERZURUM,756.893,377.261,379.632,,,,,,,,,,,,,,,
ERZURUM,2020,ERZURUM,758.279,378.661,379.618,,,,,,,,,,,,,,,
ERZURUM,2019,ERZURUM,762.062,379.893,382.169,,,,,,,,,,,,,,,
ERZURUM,2018,ERZURUM,767.848,383.435,384.413,,,,,,,,,,,,,,,
ERZURUM,2017,ERZURUM,760.476,379.227,381.249,,,,,,,,,,,,,,,
ERZURUM,2016,ERZURUM,762.021,381.138,380.883,,,,,,,,,,,,,,,
ERZURUM,2015,ERZURUM,762.321,382.163,380.158,,,,,,,,,,,,,,,
ERZURUM,2014,ERZURUM,763.320,384.356,378.964,,,,,,,,,,,,,,,
ERZURUM,2013,ERZURUM,766.729,384.015,382.714,,,,,,,,,,,,,,,
ERZURUM,2012,ERZURUM,778.195,391.290,386.905,,,,,,,,,,,,,,,
ERZURUM,2011,ERZURUM,780.847,393.081,387.766,,,,,,,,,,,,,,,
ERZURUM,2010,ERZURUM,769.085,384.630,384.455,,,,,,,,,,,,,,,
ERZURUM,2009,ERZURUM,774.207,389.761,384.446,,,,,,,,,,,,,,,
ERZURUM,2008,ERZURUM,774.967,391.588,383.379,,,,,,,,,,,,,,,
ERZURUM,2007,ERZURUM,784.941,393.589,391.352,,,,,,,,,,,,,,,
ERZURUM,2000,ERZURUM,937.389,482.199,455.190,,,,,,,,,,,,,,,
ERZURUM,1990,ERZURUM,848.201,427.701,420.500,,,,,,,,,,,,,,,
ERZURUM,1985,ERZURUM,856.175,435.276,420.899,,,,,,,,,,,,,,,
