province,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
EDİRNE,2024,EDİRNE,69,,,,,,,,,,,,,,,,,
EDİRNE,2023,EDİRNE,69,,,,,,,,,,,,,,,,,
EDİRNE,2022,EDİRNE,68,,,,,,,,,,,,,,,,,
EDİRNE,2021,EDİRNE,67,,,,,,,,,,,,,,,,,
EDİRNE,2020,EDİRNE,67,,,,,,,,,,,,,,,,,
EDİRNE,2019,EDİRNE,68,,,,,,,,,,,,,,,,,
EDİRNE,2018,EDİRNE,67,,,,,,,,,,,,,,,,,
EDİRNE,2017,EDİRNE,67,,,,,,,,,,,,,,,,,
EDİRNE,2016,EDİRNE,66,,,,,,,,,,,,,,,,,
EDİRNE,2015,EDİRNE,66,,,,,,,,,,,,,,,,,
EDİRNE,2014,EDİRNE,65,,,,,,,,,,,,,,,,,
EDİRNE,2013,EDİRNE,65,,,,,,,,,,,,,,,,,
EDİRNE,2012,EDİRNE,65,,,,,,,,,,,,,,,,,
EDİRNE,2011,EDİRNE,65,,,,,,,,,,,,,,,,,
EDİRNE,2010,EDİRNE,64,,,,,,,,,,,,,,,,,
EDİRNE,2009,EDİRNE,65,,,,,,,,,,,,,,,,,
EDİRNE,2008,EDİRNE,65,,,,,,,,,,,,,,,,,
EDİRNE,2007,EDİRNE,65,,,,,,,,,,,,,,,,,
EDİRNE,2000,EDİRNE,66,,,,,,,,,,,,,,,,,
EDİRNE,1990,EDİRNE,64,,,,,,,,,,,,,,,,,
EDİRNE,1985,EDİRNE,62,,,,,,,,,,,,,,,,,
EDİRNE,1980,EDİRNE,58,,,,,,,,,,,,,,,,,
EDİRNE,1975,EDİRNE,54,,,,,,,,,,,,,,,,,
EDİRNE,1970,EDİRNE,50,,,,,,,,,,,,,,,,,
EDİRNE,1965,EDİRNE,48,,,,,,,,,,,,,,,,,
EDİRNE,1960,EDİRNE,44,,,,,,,,,,,,,,,,,
EDİRNE,1955,EDİRNE,39,,,,,,,,,,,,,,,,,
EDİRNE,1950,EDİRNE,38,,,,,,,,,,,,,,,,,
EDİRNE,1945,EDİRNE,34,,,,,,,,,,,,,,,,,
EDİRNE,1940,EDİRNE,33,,,,,,,,,,,,,,,,,
EDİRNE,1935,EDİRNE,24,,,,,,,,,,,,,,,,,
ELAZIĞ,2025,ELAZIĞ,68,,,,,,,,,,,,,,,,,
ELAZIĞ,2024,ELAZIĞ,68,,,,,,,,,,,,,,,,,
ELAZIĞ,2023,ELAZIĞ,71,,,,,,,,,,,,,,,,,
ELAZIĞ,2022,ELAZIĞ,70,,,,,,,,,,,,,,,,,
ELAZIĞ,2021,ELAZIĞ,69,,,,,,,,,,,,,,,,,
ELAZIĞ,2020,ELAZIĞ,69,,,,,,,,,,,,,,,,,
ELAZIĞ,2019,ELAZIĞ,69,,,,,,,,,,,,,,,,,
ELAZIĞ,2018,ELAZIĞ,70,,,,,,,,,,,,,,,,,
ELAZIĞ,2017,ELAZIĞ,69,,,,,,,,,,,,,,,,,
ELAZIĞ,2016,ELAZIĞ,68,,,,,,,,,,,,,,,,,
ELAZIĞ,2015,ELAZIĞ,67,,,,,,,,,,,,,,,,,
ELAZIĞ,2014,ELAZIĞ,67,,,,,,,,,,,,,,,,,
ELAZIĞ,2013,ELAZIĞ,67,,,,,,,,,,,,,,,,,
ELAZIĞ,2012,ELAZIĞ,66,,,,,,,,,,,,,,,,,
ELAZIĞ,2011,ELAZIĞ,66,,,,,,,,,,,,,,,,,
ELAZIĞ,2010,ELAZIĞ,65,,,,,,,,,,,,,,,,,
ELAZIĞ,2009,ELAZIĞ,65,,,,,,,,,,,,,,,,,
ELAZIĞ,2008,ELAZIĞ,64,,,,,,,,,,,,,,,,,
ELAZIĞ,2007,ELAZIĞ,64,,,,,,,,,,,,,,,,,
ELAZIĞ,2000,ELAZIĞ,67,,,,,,,,,,,,,,,,,
ELAZIĞ,1990,ELAZIĞ,54,,,,,,,,,,,,,,,,,
ELAZIĞ,1985,ELAZIĞ,53,,,,,,,,,,,,,,,,,
ELAZIĞ,1980,ELAZIĞ,48,,,,,,,,,,,,,,,,,
ELAZIĞ,1975,ELAZIĞ,46,,,,,,,,,,,,,,,,,
ELAZIĞ,1970,ELAZIĞ,41,,,,,,,,,,,,,,,,,
ELAZIĞ,1965,ELAZIĞ,35,,,,,,,,,,,,,,,,,
ELAZIĞ,1960,ELAZIĞ,31,,,,,,,,,,,,,,,,,
ELAZIĞ,1955,ELAZIĞ,26,,,,,,,,,,,,,,,,,
ELAZIĞ,1950,ELAZIĞ,23,,,,,,,,,,,,,,,,,
ELAZIĞ,1945,ELAZIĞ,21,,,,,,,,,,,,,,,,,
ELAZIĞ,1940,ELAZIĞ,20,,,,,,,,,,,,,,,,,
ELAZIĞ,1935,ELAZIĞ,17,,,,,,,,,,,,,,,,,
ERZİNCAN,2025,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,2024,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,2023,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,2022,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,2021,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,2020,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,2019,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,2018,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,2017,ERZİNCAN,19,,,,,,,,,,,,,,,,,
ERZİNCAN,2016,ERZİNCAN,19,,,,,,,,,,,,,,,,,
ERZİNCAN,2015,ERZİNCAN,19,,,,,,,,,,,,,,,,,
ERZİNCAN,2014,ERZİNCAN,19,,,,,,,,,,,,,,,,,
ERZİNCAN,2013,ERZİNCAN,18,,,,,,,,,,,,,,,,,
ERZİNCAN,2012,ERZİNCAN,18,,,,,,,,,,,,,,,,,
ERZİNCAN,2011,ERZİNCAN,18,,,,,,,,,,,,,,,,,
ERZİNCAN,2010,ERZİNCAN,19,,,,,,,,,,,,,,,,,
ERZİNCAN,2009,ERZİNCAN,18,,,,,,,,,,,,,,,,,
ERZİNCAN,2008,ERZİNCAN,18,,,,,,,,,,,,,,,,,
ERZİNCAN,2007,ERZİNCAN,18,,,,,,,,,,,,,,,,,
ERZİNCAN,2000,ERZİNCAN,27,,,,,,,,,,,,,,,,,
ERZİNCAN,1990,ERZİNCAN,25,,,,,,,,,,,,,,,,,
ERZİNCAN,1985,ERZİNCAN,25,,,,,,,,,,,,,,,,,
ERZİNCAN,1980,ERZİNCAN,24,,,,,,,,,,,,,,,,,
ERZİNCAN,1975,ERZİNCAN,24,,,,,,,,,,,,,,,,,
ERZİNCAN,1970,ERZİNCAN,23,,,,,,,,,,,,,,,,,
ERZİNCAN,1965,ERZİNCAN,21,,,,,,,,,,,,,,,,,
ERZİNCAN,1960,ERZİNCAN,20,,,,,,,,,,,,,,,,,
ERZİNCAN,1955,ERZİNCAN,18,,,,,,,,,,,,,,,,,
ERZİNCAN,1950,ERZİNCAN,19,,,,,,,,,,,,,,,,,
ERZİNCAN,1945,ERZİNCAN,16,,,,,,,,,,,,,,,,,
ERZİNCAN,1940,ERZİNCAN,13,,,,,,,,,,,,,,,,,
ERZİNCAN,1935,ERZİNCAN,12,,,,,,,,,,,,,,,,,
ERZURUM,2025,ERZURUM,29,,,,,,,,,,,,,,,,,
ERZURUM,2024,ERZURUM,29,,,,,,,,,,,,,,,,,
ERZURUM,2023,ERZURUM,29,,,,,,,,,,,,,,,,,
ERZURUM,2022,ERZURUM,29,,,,,,,,,,,,,,,,,
ERZURUM,2021,ERZURUM,29,,,,,,,,,,,,,,,,,
ERZURUM,2020,ERZURUM,29,,,,,,,,,,,,,,,,,
ERZURUM,2019,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2018,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2017,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2016,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2015,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2014,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2013,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2012,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2011,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2010,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2009,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2008,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,2007,ERZURUM,31,,,,,,,,,,,,,,,,,
ERZURUM,2000,ERZURUM,37,,,,,,,,,,,,,,,,,
ERZURUM,1990,ERZURUM,34,,,,,,,,,,,,,,,,,
ERZURUM,1985,ERZURUM,34,,,,,,,,,,,,,,,,,
ERZURUM,1980,ERZURUM,32,,,,,,,,,,,,,,,,,
ERZURUM,1975,ERZURUM,30,,,,,,,,,,,,,,,,,
ERZURUM,1970,ERZURUM,27,,,,,,,,,,,,,,,,,
ERZURUM,1965,ERZURUM,25,,,,,,,,,,,,,,,,,
ERZURUM,1960,ERZURUM,23,,,,,,,,,,,,,,,,,
ERZURUM,1955,ERZURUM,21,,,,,,,,,,,,,,,,,
ERZURUM,1950,ERZURUM,19,,,,,,,,,,,,,,,,,
ERZURUM,1945,ERZURUM,16,,,,,,,,,,,,,,,,,
ERZURUM,1940,ERZURUM,14,,,,,,,,,,,,,,,,,
ERZURUM,1935,ERZURUM,13,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2025,ESKİŞEHİR,66,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2024,ESKİŞEHİR,66,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2023,ESKİŞEHİR,66,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2022,ESKİŞEHİR,65,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2021,ESKİŞEHİR,64,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2020,ESKİŞEHİR,64,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2019,ESKİŞEHİR,64,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2018,ESKİŞEHİR,62,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2017,ESKİŞEHİR,62,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2016,ESKİŞEHİR,61,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2015,ESKİŞEHİR,59,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2014,ESKİŞEHİR,58,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2013,ESKİŞEHİR,57,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2012,ESKİŞEHİR,57,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2011,ESKİŞEHİR,56,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2010,ESKİŞEHİR,55,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2009,ESKİŞEHİR,54,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2008,ESKİŞEHİR,53,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2007,ESKİŞEHİR,52,,,,,,,,,,,,,,,,,
ESKİŞEHİR,2000,ESKİŞEHİR,51,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1990,ESKİŞEHİR,47,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1985,ESKİŞEHİR,44,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1980,ESKİŞEHİR,40,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1975,ESKİŞEHİR,36,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1970,ESKİŞEHİR,33,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1965,ESKİŞEHİR,30,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1960,ESKİŞEHİR,28,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1955,ESKİŞEHİR,25,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1950,ESKİŞEHİR,20,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1945,ESKİŞEHİR,18,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1940,ESKİŞEHİR,15,,,,,,,,,,,,,,,,,
ESKİŞEHİR,1935,ESKİŞEHİR,14,,,,,,,,,,,,,,,,,
GAZİANTEP,2025,GAZİANTEP,329,,,,,,,,,,,,,,,,,
GAZİANTEP,2024,GAZİANTEP,324,,,,,,,,,,,,,,,,,
GAZİANTEP,2023,GAZİANTEP,317,,,,,,,,,,,,,,,,,
GAZİANTEP,2022,GAZİANTEP,315,,,,,,,,,,,,,,,,,
GAZİANTEP,2021,GAZİANTEP,312,,,,,,,,,,,,,,,,,
GAZİANTEP,2020,GAZİANTEP,308,,,,,,,,,,,,,,,,,
GAZİANTEP,2019,GAZİANTEP,303,,,,,,,,,,,,,,,,,
GAZİANTEP,2018,GAZİANTEP,297,,,,,,,,,,,,,,,,,
GAZİANTEP,2017,GAZİANTEP,294,,,,,,,,,,,,,,,,,
GAZİANTEP,2016,GAZİANTEP,289,,,,,,,,,,,,,,,,,
GAZİANTEP,2015,GAZİANTEP,283,,,,,,,,,,,,,,,,,
GAZİANTEP,2014,GAZİANTEP,277,,,,,,,,,,,,,,,,,
GAZİANTEP,2013,GAZİANTEP,270,,,,,,,,,,,,,,,,,
GAZİANTEP,2012,GAZİANTEP,263,,,,,,,,,,,,,,,,,
GAZİANTEP,2011,GAZİANTEP,257,,,,,,,,,,,,,,,,,
GAZİANTEP,2010,GAZİANTEP,249,,,,,,,,,,,,,,,,,
GAZİANTEP,2009,GAZİANTEP,242,,,,,,,,,,,,,,,,,
GAZİANTEP,2008,GAZİANTEP,236,,,,,,,,,,,,,,,,,
GAZİANTEP,2007,GAZİANTEP,228,,,,,,,,,,,,,,,,,
GAZİANTEP,2000,GAZİANTEP,188,,,,,,,,,,,,,,,,,
GAZİANTEP,1990,GAZİANTEP,149,,,,,,,,,,,,,,,,,
GAZİANTEP,1985,GAZİANTEP,126,,,,,,,,,,,,,,,,,
GAZİANTEP,1980,GAZİANTEP,106,,,,,,,,,,,,,,,,,
GAZİANTEP,1975,GAZİANTEP,94,,,,,,,,,,,,,,,,,
GAZİANTEP,1970,GAZİANTEP,79,,,,,,,,,,,,,,,,,
GAZİANTEP,1965,GAZİANTEP,66,,,,,,,,,,,,,,,,,
GAZİANTEP,1960,GAZİANTEP,58,,,,,,,,,,,,,,,,,
GAZİANTEP,1955,GAZİANTEP,48,,,,,,,,,,,,,,,,,
GAZİANTEP,1950,GAZİANTEP,39,,,,,,,,,,,,,,,,,
GAZİANTEP,1945,GAZİANTEP,34,,,,,,,,,,,,,,,,,
GAZİANTEP,1940,GAZİANTEP,27,,,,,,,,,,,,,,,,,
GAZİANTEP,1935,GAZİANTEP,24,,,,,,,,,,,,,,,,,
GİRESUN,2025,GİRESUN,65,,,,,,,,,,,,,,,,,
GİRESUN,2024,GİRESUN,65,,,,,,,,,,,,,,,,,
GİRESUN,2023,GİRESUN,67,,,,,,,,,,,,,,,,,
GİRESUN,2022,GİRESUN,66,,,,,,,,,,,,,,,,,
GİRESUN,2021,GİRESUN,65,,,,,,,,,,,,,,,,,
GİRESUN,2020,GİRESUN,65,,,,,,,,,,,,,,,,,
GİRESUN,2019,GİRESUN,65,,,,,,,,,,,,,,,,,
GİRESUN,2018,GİRESUN,66,,,,,,,,,,,,,,,,,
GİRESUN,2017,GİRESUN,64,,,,,,,,,,,,,,,,,
GİRESUN,2016,GİRESUN,65,,,,,,,,,,,,,,,,,
GİRESUN,2015,GİRESUN,62,,,,,,,,,,,,,,,,,
GİRESUN,2014,GİRESUN,62,,,,,,,,,,,,,,,,,
GİRESUN,2013,GİRESUN,62,,,,,,,,,,,,,,,,,
GİRESUN,2012,GİRESUN,61,,,,,,,,,,,,,,,,,
GİRESUN,2011,GİRESUN,61,,,,,,,,,,,,,,,,,
GİRESUN,2010,GİRESUN,61,,,,,,,,,,,,,,,,,
GİRESUN,2009,GİRESUN,61,,,,,,,,,,,,,,,,,
GİRESUN,2008,GİRESUN,61,,,,,,,,,,,,,,,,,
GİRESUN,2007,GİRESUN,61,,,,,,,,,,,,,,,,,
GİRESUN,2000,GİRESUN,77,,,,,,,,,,,,,,,,,
GİRESUN,1990,GİRESUN,72,,,,,,,,,,,,,,,,,
GİRESUN,1985,GİRESUN,72,,,,,,,,,,,,,,,,,
GİRESUN,1980,GİRESUN,69,,,,,,,,,,,,,,,,,
GİRESUN,1975,GİRESUN,67,,,,,,,,,,,,,,,,,
GİRESUN,1970,GİRESUN,65,,,,,,,,,,,,,,,,,
GİRESUN,1965,GİRESUN,62,,,,,,,,,,,,,,,,,
GİRESUN,1960,GİRESUN,55,,,,,,,,,,,,,,,,,
GİRESUN,1955,GİRESUN,48,,,,,,,,,,,,,,,,,
GİRESUN,1950,GİRESUN,44,,,,,,,,,,,,,,,,,
GİRESUN,1945,GİRESUN,42,,,,,,,,,,,,,,,,,
GİRESUN,1940,GİRESUN,43,,,,,,,,,,,,,,,,,
GİRESUN,1935,GİRESUN,40,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2025,GÜMÜŞHANE,20,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2024,GÜMÜŞHANE,21,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2023,GÜMÜŞHANE,23,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2022,GÜMÜŞHANE,22,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2021,GÜMÜŞHANE,23,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2020,GÜMÜŞHANE,22,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2019,GÜMÜŞHANE,25,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2018,GÜMÜŞHANE,25,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2017,GÜMÜŞHANE,26,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2016,GÜMÜŞHANE,26,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2015,GÜMÜŞHANE,23,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2014,GÜMÜŞHANE,22,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2013,GÜMÜŞHANE,22,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2012,GÜMÜŞHANE,21,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2011,GÜMÜŞHANE,20,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2010,GÜMÜŞHANE,20,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2009,GÜMÜŞHANE,20,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2008,GÜMÜŞHANE,20,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2007,GÜMÜŞHANE,20,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,2000,GÜMÜŞHANE,29,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1990,GÜMÜŞHANE,26,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1985,GÜMÜŞHANE,28,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1980,GÜMÜŞHANE,27,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1975,GÜMÜŞHANE,29,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1970,GÜMÜŞHANE,27,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1965,GÜMÜŞHANE,25,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1960,GÜMÜŞHANE,24,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1955,GÜMÜŞHANE,20,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1950,GÜMÜŞHANE,20,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1945,GÜMÜŞHANE,19,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1940,GÜMÜŞHANE,18,,,,,,,,,,,,,,,,,
GÜMÜŞHANE,1935,GÜMÜŞHANE,16,,,,,,,,,,,,,,,,,
HAKKARİ,2025,HAKKARİ,39,,,,,,,,,,,,,,,,,
HAKKARİ,2024,HAKKARİ,39,,,,,,,,,,,,,,,,,
HAKKARİ,2023,HAKKARİ,40,,,,,,,,,,,,,,,,,
HAKKARİ,2022,HAKKARİ,38,,,,,,,,,,,,,,,,,
HAKKARİ,2021,HAKKARİ,38,,,,,,,,,,,,,,,,,
HAKKARİ,2020,HAKKARİ,39,,,,,,,,,,,,,,,,,
HAKKARİ,2019,HAKKARİ,39,,,,,,,,,,,,,,,,,
HAKKARİ,2018,HAKKARİ,39,,,,,,,,,,,,,,,,,
HAKKARİ,2017,HAKKARİ,38,,,,,,,,,,,,,,,,,
HAKKARİ,2016,HAKKARİ,37,,,,,,,,,,,,,,,,,
HAKKARİ,2015,HAKKARİ,38,,,,,,,,,,,,,,,,,
HAKKARİ,2014,HAKKARİ,38,,,,,,,,,,,,,,,,,
HAKKARİ,2013,HAKKARİ,38,,,,,,,,,,,,,,,,,
HAKKARİ,2012,HAKKARİ,39,,,,,,,,,,,,,,,,,
HAKKARİ,2011,HAKKARİ,37,,,,,,,,,,,,,,,,,
HAKKARİ,2010,HAKKARİ,35,,,,,,,,,,,,,,,,,
HAKKARİ,2009,HAKKARİ,35,,,,,,,,,,,,,,,,,
HAKKARİ,2008,HAKKARİ,36,,,,,,,,,,,,,,,,,
HAKKARİ,2007,HAKKARİ,34,,,,,,,,,,,,,,,,,
HAKKARİ,2000,HAKKARİ,33,,,,,,,,,,,,,,,,,
HAKKARİ,1990,HAKKARİ,24,,,,,,,,,,,,,,,,,
HAKKARİ,1985,HAKKARİ,19,,,,,,,,,,,,,,,,,
HAKKARİ,1980,HAKKARİ,16,,,,,,,,,,,,,,,,,
HAKKARİ,1975,HAKKARİ,13,,,,,,,,,,,,,,,,,
HAKKARİ,1970,HAKKARİ,10,,,,,,,,,,,,,,,,,
HAKKARİ,1965,HAKKARİ,9,,,,,,,,,,,,,,,,,
HAKKARİ,1960,HAKKARİ,7,,,,,,,,,,,,,,,,,
HAKKARİ,1955,HAKKARİ,6,,,,,,,,,,,,,,,,,
HAKKARİ,1950,HAKKARİ,5,,,,,,,,,,,,,,,,,
HAKKARİ,1945,HAKKARİ,4,,,,,,,,,,,,,,,,,
HAKKARİ,1940,HAKKARİ,2,,,,,,,,,,,,,,,,,
HATAY,2025,HATAY,283,,,,,,,,,,,,,,,,,
HATAY,2024,HATAY,280,,,,,,,,,,,,,,,,,
HATAY,2023,HATAY,265,,,,,,,,,,,,,,,,,
HATAY,2022,HATAY,289,,,,,,,,,,,,,,,,,
HATAY,2021,HATAY,286,,,,,,,,,,,,,,,,,
HATAY,2020,HATAY,284,,,,,,,,,,,,,,,,,
HATAY,2019,HATAY,279,,,,,,,,,,,,,,,,,
HATAY,2018,HATAY,276,,,,,,,,,,,,,,,,,
HATAY,2017,HATAY,270,,,,,,,,,,,,,,,,,
HATAY,2016,HATAY,266,,,,,,,,,,,,,,,,,
HATAY,2015,HATAY,263,,,,,,,,,,,,,,,,,
HATAY,2014,HATAY,260,,,,,,,,,,,,,,,,,
HATAY,2013,HATAY,257,,,,,,,,,,,,,,,,,
HATAY,2012,HATAY,254,,,,,,,,,,,,,,,,,
HATAY,2011,HATAY,253,,,,,,,,,,,,,,,,,
HATAY,2010,HATAY,254,,,,,,,,,,,,,,,,,
HATAY,2009,HATAY,248,,,,,,,,,,,,,,,,,
HATAY,2008,HATAY,242,,,,,,,,,,,,,,,,,
HATAY,2007,HATAY,237,,,,,,,,,,,,,,,,,
HATAY,2000,HATAY,215,,,,,,,,,,,,,,,,,
HATAY,1990,HATAY,205,,,,,,,,,,,,,,,,,
HATAY,1985,HATAY,185,,,,,,,,,,,,,,,,,
HATAY,1980,HATAY,158,,,,,,,,,,,,,,,,,
HATAY,1975,HATAY,138,,,,,,,,,,,,,,,,,
HATAY,1970,HATAY,109,,,,,,,,,,,,,,,,,
HATAY,1965,HATAY,94,,,,,,,,,,,,,,,,,
HATAY,1960,HATAY,83,,,,,,,,,,,,,,,,,
HATAY,1955,HATAY,65,,,,,,,,,,,,,,,,,
HATAY,1950,HATAY,52,,,,,,,,,,,,,,,,,
HATAY,1945,HATAY,44,,,,,,,,,,,,,,,,,
HATAY,1940,HATAY,44,,,,,,,,,,,,,,,,,
IĞDIR,2025,IĞDIR,56,,,,,,,,,,,,,,,,,
IĞDIR,2024,IĞDIR,57,,,,,,,,,,,,,,,,,
IĞDIR,2023,IĞDIR,58,,,,,,,,,,,,,,,,,
IĞDIR,2022,IĞDIR,56,,,,,,,,,,,,,,,,,
IĞDIR,2021,IĞDIR,56,,,,,,,,,,,,,,,,,
IĞDIR,2020,IĞDIR,56,,,,,,,,,,,,,,,,,
IĞDIR,2019,IĞDIR,55,,,,,,,,,,,,,,,,,
IĞDIR,2018,IĞDIR,55,,,,,,,,,,,,,,,,,
IĞDIR,2017,IĞDIR,54,,,,,,,,,,,,,,,,,
IĞDIR,2016,IĞDIR,53,,,,,,,,,,,,,,,,,
IĞDIR,2015,IĞDIR,53,,,,,,,,,,,,,,,,,
IĞDIR,2014,IĞDIR,53,,,,,,,,,,,,,,,,,
IĞDIR,2013,IĞDIR,53,,,,,,,,,,,,,,,,,
IĞDIR,2012,IĞDIR,53,,,,,,,,,,,,,,,,,
IĞDIR,2011,IĞDIR,52,,,,,,,,,,,,,,,,,
IĞDIR,2010,IĞDIR,51,,,,,,,,,,,,,,,,,
IĞDIR,2009,IĞDIR,51,,,,,,,,,,,,,,,,,
IĞDIR,2008,IĞDIR,51,,,,,,,,,,,,,,,,,
IĞDIR,2007,IĞDIR,50,,,,,,,,,,,,,,,,,
IĞDIR,2000,IĞDIR,47,,,,,,,,,,,,,,,,,
ISPARTA,2025,ISPARTA,54,,,,,,,,,,,,,,,,,
ISPARTA,2024,ISPARTA,54,,,,,,,,,,,,,,,,,
ISPARTA,2023,ISPARTA,54,,,,,,,,,,,,,,,,,
ISPARTA,2022,ISPARTA,53,,,,,,,,,,,,,,,,,
ISPARTA,2021,ISPARTA,53,,,,,,,,,,,,,,,,,
ISPARTA,2020,ISPARTA,53,,,,,,,,,,,,,,,,,
ISPARTA,2019,ISPARTA,53,,,,,,,,,,,,,,,,,
ISPARTA,2018,ISPARTA,53,,,,,,,,,,,,,,,,,
ISPARTA,2017,ISPARTA,52,,,,,,,,,,,,,,,,,
ISPARTA,2016,ISPARTA,51,,,,,,,,,,,,,,,,,
ISPARTA,2015,ISPARTA,51,,,,,,,,,,,,,,,,,
ISPARTA,2014,ISPARTA,50,,,,,,,,,,,,,,,,,
ISPARTA,2013,ISPARTA,50,,,,,,,,,,,,,,,,,
ISPARTA,2012,ISPARTA,50,,,,,,,,,,,,,,,,,
ISPARTA,2011,ISPARTA,49,,,,,,,,,,,,,,,,,
ISPARTA,2010,ISPARTA,54,,,,,,,,,,,,,,,,,
ISPARTA,2009,ISPARTA,50,,,,,,,,,,,,,,,,,
ISPARTA,2008,ISPARTA,49,,,,,,,,,,,,,,,,,
ISPARTA,2007,ISPARTA,50,,,,,,,,,,,,,,,,,
ISPARTA,2000,ISPARTA,62,,,,,,,,,,,,,,,,,
ISPARTA,1990,ISPARTA,49,,,,,,,,,,,,,,,,,
ISPARTA,1985,ISPARTA,43,,,,,,,,,,,,,,,,,
ISPARTA,1980,ISPARTA,39,,,,,,,,,,,,,,,,,
ISPARTA,1975,ISPARTA,36,,,,,,,,,,,,,,,,,
ISPARTA,1970,ISPARTA,33,,,,,,,,,,,,,,,,,
